0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.2855423092842102,0.5869389772415161,-4.6007050968910335e-07,0.3534919321537018,0.5233709812164307,-0.007821817882359028,0.401806116104126,0.45165854692459106,-0.008129932917654514,0.42927834391593933,0.3744318187236786,-0.012259919196367264,0.42885303497314453,0.3114575445652008,-0.010486694984138012,0.3865646421909332,0.3736794590950012,0.014702324755489826,0.3891807496547699,0.2951447069644928,-0.011791739612817764,0.3800833225250244,0.3643662929534912,-0.024654606357216835,0.37422212958335876,0.40226638317108154,-0.02732817269861698,0.3446557819843292,0.36417078971862793,0.009515400044620037,0.3486408591270447,0.298445463180542,-0.0164884552359581,0.3456900715827942,0.3841877281665802,-0.022324958816170692,0.3411092758178711,0.410558819770813,-0.019681913778185844,0.3029939532279968,0.3659708499908447,-0.00030284488457255065,0.3061463534832001,0.2955610752105713,-0.024056807160377502,0.3107333779335022,0.3768378794193268,-0.010656015947461128,0.3074851632118225,0.4122985601425171,0.005284286569803953,0.2578011453151703,0.3756253719329834,-0.01145466510206461,0.2595990300178528,0.31273120641708374,-0.022524697706103325,0.2735101282596588,0.36229756474494934,-0.007760654203593731,0.2784802317619324,0.39517682790756226,0.00839158147573471,A
0.28150391578674316,0.5820625424385071,-4.740061001484719e-07,0.3506741523742676,0.5162984728813171,-0.003130499040707946,0.3945847153663635,0.43720701336860657,-9.654988389229402e-05,0.41753003001213074,0.3624989986419678,-0.001321684685535729,0.4164561331272125,0.3033413589000702,0.002344223205000162,0.377485990524292,0.36646872758865356,0.016019828617572784,0.3771216869354248,0.29059550166130066,-0.008868156932294369,0.36832016706466675,0.35559073090553284,-0.022475838661193848,0.362984299659729,0.3949925899505615,-0.026010097935795784,0.33357951045036316,0.3585762679576874,0.009767446666955948,0.3335118889808655,0.29377591609954834,-0.013416730798780918,0.331283837556839,0.3756987452507019,-0.018641125410795212,0.32757821679115295,0.40756458044052124,-0.016116971150040627,0.29095253348350525,0.3611804246902466,-0.0005957027315162122,0.2912057638168335,0.29144415259361267,-0.02161819115281105,0.29665160179138184,0.37069717049598694,-0.009295252151787281,0.29502445459365845,0.4094543159008026,0.005383111070841551,0.24676114320755005,0.372008353471756,-0.011846738867461681,0.24755623936653137,0.30785220861434937,-0.02202514559030533,0.26092320680618286,0.3573997914791107,-0.007987252436578274,0.26703816652297974,0.3920477032661438,0.007410101592540741,A
0.3053734302520752,0.5751879811286926,-4.1177943899128877e-07,0.3687152862548828,0.5249989628791809,-0.017108697444200516,0.42144644260406494,0.4510737955570221,-0.0227699875831604,0.4548061490058899,0.3732060492038727,-0.031124204397201538,0.4560248553752899,0.3035021722316742,-0.03364497423171997,0.40877771377563477,0.3655949532985687,0.005209726747125387,0.4135427176952362,0.2893577516078949,-0.026218397542834282,0.4000965654850006,0.3544154167175293,-0.040217068046331406,0.3928108215332031,0.39272341132164,-0.04250996932387352,0.36522406339645386,0.3552176356315613,0.0029598702676594257,0.36979255080223083,0.29187726974487305,-0.0261123888194561,0.362423300743103,0.37642934918403625,-0.028969595208764076,0.3589959144592285,0.39992555975914,-0.023110387846827507,0.32148653268814087,0.35551267862319946,-0.0055269100703299046,0.3253469169139862,0.2882784307003021,-0.035085003823041916,0.3279096782207489,0.3698103129863739,-0.02072133496403694,0.3261217176914215,0.40347886085510254,-0.002494983607903123,0.2750224769115448,0.36219504475593567,-0.015999918803572655,0.27642741799354553,0.30289363861083984,-0.03203756362199783,0.2895142436027527,0.35433024168014526,-0.018230510875582695,0.29616180062294006,0.3888780176639557,-0.0016702827997505665,A
0.3471229076385498,0.5621741414070129,-4.0272840351462946e-07,0.4143048822879791,0.5131782293319702,-0.013697315007448196,0.4649611711502075,0.43533363938331604,-0.016381606459617615,0.49154573678970337,0.35819920897483826,-0.021847127005457878,0.4927932620048523,0.2933327257633209,-0.02211811952292919,0.447061687707901,0.3574409484863281,0.007541357539594173,0.4530324935913086,0.28207075595855713,-0.020384864881634712,0.44185933470726013,0.34804850816726685,-0.033293403685092926,0.4372909665107727,0.385341078042984,-0.036019306629896164,0.40533068776130676,0.3483125567436218,0.004433562979102135,0.4092380106449127,0.2834765911102295,-0.023592239245772362,0.403614342212677,0.36502426862716675,-0.027760766446590424,0.39990201592445374,0.39342448115348816,-0.02312343753874302,0.3625262677669525,0.347827672958374,-0.00411378126591444,0.365856409072876,0.2780695855617523,-0.03274362534284592,0.36882898211479187,0.3586498200893402,-0.020140405744314194,0.3668217658996582,0.39494356513023376,-0.0031048892997205257,0.31647825241088867,0.35255125164985657,-0.01423042081296444,0.31980961561203003,0.2912626564502716,-0.03082677163183689,0.33258742094039917,0.3425391912460327,-0.018347131088376045,0.33839601278305054,0.37786999344825745,-0.002681952202692628,A
0.4111619293689728,0.6149689555168152,-4.6997911340440623e-07,0.47811856865882874,0.5574371814727783,-0.014384926296770573,0.5198469161987305,0.46165862679481506,-0.01648801751434803,0.542270839214325,0.37572357058525085,-0.02189471200108528,0.5418665409088135,0.30405956506729126,-0.02187126688659191,0.49378255009651184,0.3830673098564148,0.008205002173781395,0.5014021992683411,0.30187657475471497,-0.020475173369050026,0.49777597188949585,0.37655138969421387,-0.03324870020151138,0.4896470606327057,0.41575416922569275,-0.03572646155953407,0.454837828874588,0.3779394030570984,0.003830217057839036,0.46269190311431885,0.30647212266921997,-0.0266096368432045,0.4633955955505371,0.39628326892852783,-0.03280773386359215,0.453253835439682,0.42608585953712463,-0.028585173189640045,0.4139064848423004,0.3821150064468384,-0.0059684705920517445,0.4208742380142212,0.30307579040527344,-0.03650227189064026,0.42992454767227173,0.3898885250091553,-0.023171046748757362,0.423082560300827,0.4274149239063263,-0.004718408919870853,0.36851248145103455,0.39249953627586365,-0.01741865836083889,0.37777194380760193,0.3239714503288269,-0.03572807088494301,0.3953202962875366,0.3785572648048401,-0.021818963810801506,0.397671639919281,0.4161939024925232,-0.004490710329264402,A
0.3394314646720886,0.6572045087814331,-4.974284593117773e-07,0.4085007905960083,0.5998474359512329,-0.018519027158617973,0.4608466625213623,0.5028944611549377,-0.022488579154014587,0.4915575087070465,0.4086436629295349,-0.02919335849583149,0.49439460039138794,0.33119142055511475,-0.028460003435611725,0.44388455152511597,0.40794652700424194,0.011127783916890621,0.44985896348953247,0.3202349543571472,-0.019690558314323425,0.44123777747154236,0.3993379473686218,-0.030735375359654427,0.4333168864250183,0.4381367862224579,-0.03098466619849205,0.398541122674942,0.3998262882232666,0.008503819815814495,0.4033118784427643,0.3274785876274109,-0.020364902913570404,0.4006469249725342,0.4278324842453003,-0.02043813467025757,0.39406898617744446,0.44731104373931885,-0.011663328856229782,0.3521297872066498,0.4035703241825104,-0.0011549697956070304,0.35539510846138,0.3282959461212158,-0.0321730300784111,0.36148250102996826,0.4233630895614624,-0.013252009637653828,0.3558279275894165,0.4525764584541321,0.009019656106829643,0.3021847605705261,0.41246771812438965,-0.013007531873881817,0.30375003814697266,0.3469337821006775,-0.02851335145533085,0.31836646795272827,0.4051549732685089,-0.009933841414749622,0.32093527913093567,0.43696075677871704,0.010634718462824821,A
0.3535710275173187,0.590545654296875,-4.262038260094414e-07,0.4206625521183014,0.5776641368865967,-0.01499196607619524,0.4800662696361542,0.49624866247177124,-0.014009593054652214,0.495235800743103,0.4095994830131531,-0.011169510893523693,0.49270832538604736,0.35685300827026367,-0.00311463070102036,0.4518124461174011,0.4276449382305145,-0.010927130468189716,0.45645418763160706,0.3663630187511444,-0.032136429101228714,0.44878673553466797,0.4313395321369171,-0.03702912852168083,0.44371429085731506,0.4562681317329407,-0.037574417889118195,0.4087497889995575,0.4250040352344513,-0.01147936750203371,0.41477179527282715,0.36849111318588257,-0.03813500702381134,0.414151668548584,0.45013248920440674,-0.040095556527376175,0.4081999659538269,0.4660436511039734,-0.03630092367529869,0.3692408502101898,0.43032732605934143,-0.014974328689277172,0.3776516318321228,0.37612342834472656,-0.04738342761993408,0.381655216217041,0.4596632719039917,-0.03497049957513809,0.37661194801330566,0.4794941544532776,-0.019791359081864357,0.32678911089897156,0.43860873579978943,-0.018647879362106323,0.341315358877182,0.4081632196903229,-0.04143906757235527,0.34798967838287354,0.46886390447616577,-0.03196137771010399,0.34338492155075073,0.48604482412338257,-0.020179644227027893,A
0.3389478921890259,0.5963137745857239,-3.8614922459601075e-07,0.40419843792915344,0.580935001373291,-0.022851036861538887,0.46846872568130493,0.49927055835723877,-0.025923876091837883,0.4855234622955322,0.41183239221572876,-0.024892358109354973,0.47386711835861206,0.3555843234062195,-0.01758173666894436,0.4370308220386505,0.43158337473869324,-0.019362803548574448,0.44411367177963257,0.3761889338493347,-0.0410720594227314,0.43541982769966125,0.44386789202690125,-0.04578219726681709,0.428516685962677,0.46224284172058105,-0.04707573726773262,0.393618643283844,0.4269842505455017,-0.01718462072312832,0.40076562762260437,0.3784649968147278,-0.04480576515197754,0.4002721905708313,0.462514191865921,-0.0475396029651165,0.39424625039100647,0.46994155645370483,-0.045097656548023224,0.3531849980354309,0.4314256012439728,-0.01818826235830784,0.3600797951221466,0.3847969174385071,-0.05112996697425842,0.3654758036136627,0.4687674045562744,-0.03877183794975281,0.3619356155395508,0.48157432675361633,-0.024635132402181625,0.31016668677330017,0.4389740526676178,-0.019964583218097687,0.3216642439365387,0.41494321823120117,-0.04292094707489014,0.3283236622810364,0.4749799370765686,-0.0330125167965889,0.32456305623054504,0.48722705245018005,-0.0215769000351429,A
0.3248995840549469,0.6770963668823242,-4.058759088820807e-07,0.3951278328895569,0.6373621225357056,-0.026997126638889313,0.45946913957595825,0.5616007447242737,-0.03829089552164078,0.48912855982780457,0.47375860810279846,-0.04769797995686531,0.48451700806617737,0.4076700508594513,-0.04982040822505951,0.4217805862426758,0.4699208438396454,-0.01864437758922577,0.42949825525283813,0.39762067794799805,-0.050586771219968796,0.4193228781223297,0.4774790108203888,-0.06025790795683861,0.41103413701057434,0.5002093315124512,-0.062346819788217545,0.3729296028614044,0.4705559015274048,-0.018121084198355675,0.3810681402683258,0.414070725440979,-0.05054301768541336,0.37966516613960266,0.5106574296951294,-0.050462670624256134,0.37430933117866516,0.5101726651191711,-0.04455455392599106,0.32769036293029785,0.4814465641975403,-0.022706875577569008,0.33405402302742004,0.42212823033332825,-0.05891675129532814,0.3399050831794739,0.5140402317047119,-0.03814445436000824,0.33665794134140015,0.5234705209732056,-0.016730906441807747,0.27980470657348633,0.49699991941452026,-0.0291927270591259,0.2869974970817566,0.4566207528114319,-0.050748273730278015,0.30013608932495117,0.5205752849578857,-0.032766763120889664,0.30030399560928345,0.5382286906242371,-0.014072753489017487,A
0.3291577994823456,0.6584141254425049,-3.53413469156294e-07,0.3917916417121887,0.6230742931365967,-0.02965950407087803,0.45681822299957275,0.5352026224136353,-0.03792784363031387,0.47440478205680847,0.4424666166305542,-0.04180026054382324,0.46338972449302673,0.3767733573913574,-0.038073185831308365,0.4159640669822693,0.46123212575912476,-0.02155723050236702,0.42961394786834717,0.4060288667678833,-0.04700762778520584,0.42329519987106323,0.47858285903930664,-0.05175242945551872,0.40745049715042114,0.4854986369609833,-0.05272636190056801,0.37046706676483154,0.4642418622970581,-0.01731148362159729,0.3827555179595947,0.4181967079639435,-0.0465664342045784,0.3877914249897003,0.5114019513130188,-0.046846065670251846,0.37786781787872314,0.5053159594535828,-0.04203382506966591,0.3292473554611206,0.4770360291004181,-0.017583785578608513,0.33662930130958557,0.4343627095222473,-0.051693394780159,0.34903305768966675,0.521236777305603,-0.0355575866997242,0.34187668561935425,0.5212195515632629,-0.01887856051325798,0.28477901220321655,0.4910335838794708,-0.019467420876026154,0.29632532596588135,0.47274744510650635,-0.04007228836417198,0.31079724431037903,0.5292081832885742,-0.02718031406402588,0.30743545293807983,0.5334693789482117,-0.013895695097744465,A
